ScoreForSelfishReporter: , 121 , S_LL_30 , -18.8181 , 52 , 28 , 24
ScoreForSelfishReporter: , 122 , S_LL_31 , -14.5891 , 52 , 31 , 21
ScoreForSelfishReporter: , 123 , S_LL_32 , -17.0423 , 44 , 27 , 17
ScoreForSelfishReporter: , 124 , S_LL_33 , -1.12569 , 23 , 18 , 5
ScoreForSelfishReporter: , 125 , S_LL_34 , -17.7582 , 65 , 39 , 26
ScoreForSelfishReporter: , 126 , S_LL_35 , -20.8566 , 52 , 25 , 27
ScoreForSelfishReporter: , 127 , S_LL_36 , -21.1651 , 52 , 26 , 26
ScoreForSelfishReporter: , 128 , S_LL_37 , -14.7325 , 39 , 20 , 19
ScoreForSelfishReporter: , 129 , S_LL_38 , -29.8732 , 68 , 31 , 37
ScoreForSelfishReporter: , 130 , S_LL_39 , -9.57104 , 51 , 34 , 17
ScoreForSelfishReporter: , 131 , S_LL_40 , -9.67889 , 16 , 5 , 11
ScoreForSelfishReporter: , 132 , S_LL_41 , -19.2192 , 56 , 32 , 24
ScoreForSelfishReporter: , 133 , S_LL_42 , -11.8663 , 33 , 17 , 16
ScoreForSelfishReporter: , 134 , S_LL_43 , -43.9781 , 71 , 43 , 28
ScoreForSelfishReporter: , 135 , S_LL_44 , -14.2969 , 38 , 19 , 19
ScoreForSelfishReporter: , 136 , S_LL_45 , -21.6193 , 45 , 19 , 26
ScoreForSelfishReporter: , 137 , S_LL_46 , -2.24612 , 12 , 8 , 4
ScoreForSelfishReporter: , 138 , S_LL_47 , -21.5673 , 62 , 33 , 29
ScoreForSelfishReporter: , 139 , S_LL_48 , -20.5451 , 78 , 48 , 30
ScoreForSelfishReporter: , 140 , S_LL_49 , -21.2666 , 70 , 40 , 30
ScoreForSelfishReporter: , 141 , S_LL_50 , -2.49709 , 5 , 2 , 3
ScoreForSelfishReporter: , 142 , S_LL_51 , -17.4937 , 53 , 29 , 24
ScoreForSelfishReporter: , 143 , S_LL_52 , -14.251 , 47 , 27 , 20
